Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
2,00:00:00.040,0.008011429398148149,0.0,0.005750868055555556,0.006429036458333333,0.011854383680555556
3,00:00:00.080,5.263861762152778,13.938395182291666,0.5854220920138888,7.033881293402778,8.172281901041666
4,00:00:00.120,9.362132884837964,24.743245442708332,1.7567816840277777,13.168701171875,13.16091579861111
5,00:00:00.160,5.6597674334490735,15.31494140625,0.7903645833333334,7.420328776041667,8.768608940972221
6,00:00:00.200,10.237141927083334,24.750162760416668,2.08349609375,14.582655164930555,14.045274522569445
7,00:00:00.240,8.356653284143519,25.476481119791668,1.6669921875,11.94211154513889,11.460856119791666
8,00:00:00.280,9.991834852430555,26.749267578125,2.0021158854166665,14.183159722222221,13.790228949652779
9,00:00:00.320,7.542896412037038,19.721272786458332,1.3806694878472223,10.407579210069445,10.840440538194445
10,00:00:00.360,8.674235026041666,20.800374348958332,1.4766981336805556,11.968831380208334,12.57717556423611
11,00:00:00.400,7.544551142939814,18.794352213541668,1.2687174479166667,10.47463650173611,10.890299479166666
12,00:00:00.440,9.910210503472221,21.713460286458332,2.002902560763889,13.97854275173611,13.749186197916666
13,00:00:00.480,5.7770001446759265,16.636149088541668,0.9017740885416666,7.865831163194445,8.563395182291666
14,00:00:00.520,8.738606770833334,19.866536458333332,1.5246039496527777,12.19626193576389,12.494954427083334
15,00:00:00.560,5.816252531828703,17.148030598958332,0.8928765190972222,7.980170355902778,8.57571072048611
16,00:00:00.600,8.72702365451389,20.150146484375,1.5845269097222223,12.271185980902779,12.325358072916666
17,00:00:00.640,5.783275462962962,15.252685546875,1.0625542534722223,7.952039930555555,8.33523220486111
18,00:00:00.680,9.915952329282407,24.314371744791668,2.0729437934027777,14.327202690972221,13.347710503472221
19,00:00:00.720,5.676396122685186,15.529378255208334,0.9954155815972222,8.051893446180555,7.981879340277778
20,00:00:00.760,8.44944480613426,20.516764322916668,1.5370822482638888,12.096327039930555,11.714925130208334
21,00:00:00.800,5.572093822337963,17.376302083333332,0.9181586371527778,7.982801649305555,7.815321180555555
22,00:00:00.840,8.37839084201389,21.097819010416668,1.4939507378472223,12.02634006076389,11.614881727430555
23,00:00:00.880,5.481508608217593,16.200358072916668,0.8701985677083334,7.962673611111111,7.611653645833333
24,00:00:00.920,9.488986545138888,22.253011067708332,1.91796875,13.97314453125,12.575846354166666
25,00:00:00.960,5.3035753038194455,15.086669921875,0.868896484375,7.707438151041667,7.334391276041667
26,00:00:01.000,8.17796043113426,18.317057291666668,1.4451226128472223,11.91140407986111,11.177354600694445
27,00:00:01.040,5.112096715856481,17.902018229166668,0.8665364583333334,7.484998914930555,6.984754774305555
28,00:00:01.080,7.938557942708333,19.845784505208332,1.463623046875,11.54909939236111,10.80295138888889
29,00:00:01.120,5.08619068287037,16.207275390625,0.9504123263888888,7.396457248263889,6.911702473958333
30,00:00:01.160,9.000352647569445,21.561279296875,1.916015625,13.270182291666666,11.814860026041666
31,00:00:01.200,6.455168547453703,16.151936848958332,1.21728515625,9.591796875,8.55642361111111
32,00:00:01.240,7.601634837962962,17.978108723958332,1.4262152777777777,10.995035807291666,10.383653428819445
33,00:00:01.280,6.209888599537037,19.264729817708332,1.1063368055555556,9.208333333333334,8.314995659722221
34,00:00:01.320,7.74267578125,18.38623046875,1.6766221788194444,11.23366970486111,10.317735460069445
35,00:00:01.360,5.7682924623842595,16.483968098958332,1.0659450954861112,8.419325086805555,7.819607204861111
36,00:00:01.400,8.872007016782407,20.689697265625,2.0647515190972223,13.119330512152779,11.431939019097221
37,00:00:01.440,5.317943431712963,16.822916666666668,1.0580783420138888,7.670789930555555,7.224962022569445
38,00:00:01.480,7.380850332754629,18.586832682291668,1.4943305121527777,10.710313585069445,9.937906901041666
39,00:00:01.520,4.8322573061342595,17.908935546875,0.8294813368055556,7.147867838541667,6.519422743055555
40,00:00:01.560,7.5569028501157405,19.036458333333332,1.4930013020833333,10.961100260416666,10.216606987847221
41,00:00:01.600,4.592556423611112,15.294189453125,0.9119737413194444,6.773654513888889,6.092041015625
42,00:00:01.640,8.83375831886574,23.671061197916668,1.9359809027777777,13.077582465277779,11.487711588541666
43,00:00:01.680,4.670600043402778,14.31884765625,0.9104275173611112,6.83544921875,6.265923394097222
44,00:00:01.720,8.747459129050926,21.028645833333332,1.6509060329861112,12.93801540798611,11.653455946180555
45,00:00:01.760,4.707872178819444,15.868326822916666,0.8371310763888888,6.909722222222222,6.376763237847222
46,00:00:01.800,8.206190321180555,23.650309244791668,1.4460991753472223,11.95925564236111,11.213216145833334
47,00:00:01.840,4.671630859375,15.653889973958334,0.7841254340277778,6.859157986111111,6.371609157986111
48,00:00:01.880,9.221073857060185,25.69091796875,1.8971082899305556,13.444986979166666,12.321126302083334
49,00:00:01.920,4.615351924189815,15.204264322916666,0.7462836371527778,6.774848090277778,6.324924045138889
50,00:00:01.960,8.35841652199074,21.505940755208332,1.648193359375,12.02414279513889,11.402913411458334
51,00:00:02.000,4.662760416666667,15.660807291666666,0.825439453125,6.764892578125,6.39794921875
52,00:00:02.040,7.683042173032407,17.770589192708332,1.4524197048611112,11.021538628472221,10.57516818576389
53,00:00:02.080,4.865189163773148,15.086669921875,0.8982747395833334,7.036241319444445,6.661051432291667
54,00:00:02.120,8.892786096643519,22.515869140625,1.8521592881944444,12.93825954861111,11.887939453125
55,00:00:02.160,4.977186414930556,15.287272135416666,0.9843207465277778,7.111979166666667,6.835259331597222
56,00:00:02.200,7.65162037037037,17.694498697916668,1.4344889322916667,10.852701822916666,10.667670355902779
57,00:00:02.240,4.781946252893518,16.760660807291668,0.8581000434027778,6.747585720486111,6.740152994791667
58,00:00:02.280,7.473813657407407,17.812093098958332,1.4306098090277777,10.490044487847221,10.500786675347221
59,00:00:02.320,4.802065248842593,13.751627604166666,0.8467068142361112,6.804985894097222,6.754503038194445
60,00:00:02.360,8.763816550925926,20.717366536458332,1.9203287760416667,12.54440646701389,11.826714409722221
61,00:00:02.400,4.652162905092593,12.49267578125,0.8287217881944444,6.51611328125,6.611653645833333
62,00:00:02.440,7.728470413773148,18.351643880208332,1.4899088541666667,10.889024522569445,10.806477864583334
63,00:00:02.480,4.605830439814815,14.40185546875,0.7606879340277778,6.458685980902778,6.598117404513889
64,00:00:02.520,7.821569372106482,19.147135416666668,1.4859212239583333,10.980061848958334,10.998725043402779
65,00:00:02.560,4.80589916087963,12.499593098958334,0.9153374565972222,6.671549479166667,6.830810546875
66,00:00:02.600,9.04053638599537,20.558268229166668,2.0030110677083335,12.859998914930555,12.258599175347221
67,00:00:02.640,4.87718822337963,12.188313802083334,0.8755967881944444,6.789008246527778,6.966959635416667
68,00:00:02.680,7.738896122685186,16.947428385416668,1.5020345052083333,10.813395182291666,10.901258680555555
69,00:00:02.720,4.850613064236111,13.163655598958334,0.873779296875,6.77490234375,6.903157552083333
70,00:00:02.760,7.758734809027778,17.14111328125,1.4561089409722223,10.91550021701389,10.904595269097221
71,00:00:02.800,4.740351924189815,12.582600911458334,0.7314453125,6.70361328125,6.785997178819445
72,00:00:02.840,8.820873119212962,18.240966796875,1.9012858072916667,12.595106336805555,11.966227213541666
73,00:00:02.880,4.6557798032407405,12.803955078125,0.7556966145833334,6.575954861111111,6.635687934027778
74,00:00:02.920,7.7342664930555545,16.1865234375,1.5053168402777777,10.887288411458334,10.810194227430555
75,00:00:02.960,4.643364800347222,11.953125,0.8151584201388888,6.601942274305555,6.512993706597222
76,00:00:03.000,9.100685402199074,23.525797526041668,1.8743489583333333,13.427381727430555,12.000325520833334
77,00:00:03.040,4.71092845775463,12.444254557291666,0.9045681423611112,6.705919053819445,6.522298177083333
78,00:00:03.080,10.473325376157407,27.690022786458332,2.3648546006944446,15.755262586805555,13.299858940972221
79,00:00:03.120,4.654739945023148,13.751627604166666,0.9080132378472222,6.612901475694445,6.443305121527778
80,00:00:03.160,8.058060257523147,20.143229166666668,1.6148546006944444,11.55419921875,11.005126953125
81,00:00:03.200,4.462981047453703,12.319742838541666,0.7582465277777778,6.429850260416667,6.200846354166667
82,00:00:03.240,7.999294704861111,20.357666015625,1.6551649305555556,11.44314236111111,10.899576822916666
83,00:00:03.280,4.4544451678240735,11.586507161458334,0.8069118923611112,6.471598307291667,6.084825303819445
84,00:00:03.320,8.582465277777779,20.62744140625,2.007568359375,12.440294053819445,11.29953342013889
85,00:00:03.360,4.413420500578703,15.017496744791666,0.8142632378472222,6.463080512152778,5.962917751736111
86,00:00:03.400,7.366373697916667,18.406982421875,1.4411078559027777,10.61154513888889,10.046468098958334
87,00:00:03.440,4.29102466724537,14.429524739583334,0.7167154947916666,6.350260416666667,5.806098090277778
88,00:00:03.480,7.290500217013889,17.106526692708332,1.4135199652777777,10.608642578125,9.84933810763889
89,00:00:03.520,4.367711950231481,15.010579427083334,0.8723415798611112,6.444146050347222,5.786648220486111
90,00:00:03.560,8.425482855902779,21.12548828125,1.9074435763888888,12.397216796875,10.971788194444445
91,00:00:03.600,4.357611762152778,13.426513671875,0.8518608940972222,6.464111328125,5.756863064236111
92,00:00:03.640,7.23876048900463,18.330891927083332,1.4630805121527777,10.42233615451389,9.830864800347221
93,00:00:03.680,4.250307436342593,15.038248697916666,0.7639702690972222,6.338134765625,5.648817274305555
94,00:00:03.720,7.131067346643519,19.513753255208332,1.4299045138888888,10.314507378472221,9.648790147569445
95,00:00:03.760,4.176839192708333,15.771484375,0.7289496527777778,6.200276692708333,5.601291232638889
96,00:00:03.800,8.246057581018519,21.602783203125,1.8540310329861112,12.04684787326389,10.837293836805555
