Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
149,00:00:06.173,7.258591316199376,25.86120035046729,9.709477219626168,6.1960791471962615,5.870217581775701
150,00:00:06.215,8.82100613317757,23.44078563084112,13.04019421728972,6.841888142523365,6.580936039719626
151,00:00:06.256,8.418492017133957,32.34046436915888,11.767924941588785,6.861711448598131,6.625839661214953
152,00:00:06.298,8.58714223130841,40.253358644859816,11.06520151869159,7.61006863317757,7.086156542056075
153,00:00:06.340,9.27063862928349,34.03475467289719,11.194655373831775,8.588931074766355,8.028329439252337
154,00:00:06.381,9.123539719626168,35.18910630841121,10.079986857476635,8.966377044392523,8.324255257009346
155,00:00:06.423,9.57717581775701,39.23864632009346,9.519932827102803,10.116603387850468,9.094991238317757
156,00:00:06.465,10.275128991433021,34.9470648364486,9.661507009345794,11.108535338785046,10.055344626168225
157,00:00:06.506,10.492138823987538,39.15486273364486,9.224554614485982,11.737551109813085,10.51431074766355
158,00:00:06.548,10.628382982866045,37.87949036214953,8.94304906542056,11.949875876168225,10.992224007009346
159,00:00:06.590,10.623783099688472,33.113135221962615,8.24262558411215,12.238682827102803,11.390040887850468
160,00:00:06.632,11.031164816978192,32.72214515186916,7.982257593457944,12.623941296728972,12.487295560747663
161,00:00:06.673,10.152952200155765,27.024861273364486,7.840172313084112,11.305308119158878,11.313376168224298
162,00:00:06.715,9.605639116043614,27.220356308411215,7.296838492990654,10.913952978971963,10.606125876168225
163,00:00:06.757,8.894263531931465,25.5260660046729,6.599627628504673,9.979921144859814,10.103241822429906
164,00:00:06.798,8.535350954049845,29.333564544392523,6.1796875,9.71597546728972,9.710389894859814
165,00:00:06.840,8.08917445482866,21.774423189252335,6.019640771028038,9.20973276869159,9.038149824766355
166,00:00:06.882,7.332542348130841,21.95129964953271,5.204074182242991,8.488062207943925,8.305490654205608
167,00:00:06.924,7.106077200155763,20.35010221962617,4.770407418224299,8.193122079439252,8.354702102803738
168,00:00:06.965,7.18500535436137,19.800854264018692,4.746896904205608,8.395626460280374,8.41249269859813
169,00:00:07.007,7.846062110591901,17.08254234813084,5.616639894859813,9.00598714953271,8.915559287383177
170,00:00:07.049,7.590938960280373,19.130585572429908,5.069363317757009,9.057498539719626,8.645955023364486
171,00:00:07.090,7.1895687305295946,21.662711740654206,4.871239778037383,8.539391063084112,8.15807535046729
172,00:00:07.132,6.758116725077881,26.038076810747665,4.337872371495327,8.18359375,7.752884053738318
173,00:00:07.174,8.42295804127726,21.811660338785046,4.823233060747664,12.030337324766355,8.415303738317757
174,00:00:07.216,8.974396417445483,21.057608060747665,5.016099591121495,11.856454439252337,10.050635221962617
175,00:00:07.257,8.673310942367602,19.54019421728972,5.252190420560748,11.270078855140186,9.49766355140187
176,00:00:07.299,8.693608839563863,19.512266355140188,5.495035046728972,11.150043808411215,9.435747663551401
177,00:00:07.341,9.212361273364486,16.142304322429908,5.894056658878505,11.322758469626168,10.420268691588785
178,00:00:07.382,9.192331094236762,15.620984228971963,6.195787091121495,10.429833528037383,10.951372663551401
179,00:00:07.424,8.044502044392523,17.231490946261683,5.257264894859813,9.570166471962617,9.30607476635514
180,00:00:07.466,7.458479361370717,19.260915595794394,4.63923773364486,8.713492990654206,9.022707359813085
181,00:00:07.507,8.538794781931465,22.621568341121495,4.2532856308411215,8.701445677570094,12.661653037383177
182,00:00:07.549,6.754076616043615,18.27413113317757,3.7224007009345796,7.663514894859813,8.87631425233645
183,00:00:07.591,6.802971670560748,25.218859521028037,3.9044246495327104,7.6623101635514015,8.84218019859813
184,00:00:07.633,7.8828855140186915,27.3506863317757,5.61050671728972,7.927205023364486,10.11094480140187
185,00:00:07.674,6.430880062305296,28.951883761682243,4.459586740654205,6.143655081775701,8.689398364485982
186,00:00:07.716,6.8125730140186915,29.50113171728972,4.472692757009346,6.328453563084112,9.636572721962617
187,00:00:07.758,6.784061039719625,29.519750292056074,4.5742917640186915,5.347875292056075,10.430016063084112
188,00:00:07.799,7.75739875389408,41.38909170560748,6.122188960280374,5.431914427570093,11.718092873831775
189,00:00:07.841,8.194740556853583,46.043735397196265,7.616895443925234,4.913222838785047,12.054103387850468
190,00:00:07.883,8.24509589174455,31.48400992990654,8.151942172897197,4.278219918224299,12.30512558411215
191,00:00:07.925,11.634297118380061,26.67110835280374,18.72619742990654,3.549722546728972,12.626971378504672
192,00:00:07.966,70.6912480529595,50.52150262850467,75.97156103971963,3.924320969626168,132.1778621495327
193,00:00:08.008,55.24830850856697,98.64120911214954,62.086485105140184,2.0995181074766354,101.55892231308411
194,00:00:08.050,0.3060139213395639,0.11171144859813084,0.21038989485981308,0.1477073598130841,0.5599445093457944
195,00:00:08.091,0.5355334890965732,0.44684579439252337,0.37277307242990654,0.1544246495327103,1.079402745327103
196,00:00:08.133,0.28918419003115264,0.10240216121495327,0.2382447429906542,0.1516136098130841,0.4776942172897196
197,00:00:08.175,0.2481989875389408,0.17687646028037382,0.15705315420560748,0.1523802570093458,0.4351635514018692
198,00:00:08.217,0.47448160046728977,0.2699693341121495,0.3208235981308411,0.16318633177570094,0.9394348714953271
199,00:00:08.258,0.28682340342679125,0.1582578855140187,0.20093457943925233,0.15712616822429906,0.5024094626168224
200,00:00:08.300,0.3195215147975078,0.39099007009345793,0.24313668224299065,0.15267231308411214,0.5627555490654206
201,00:00:08.342,0.498345015576324,0.4282272196261682,0.38259345794392524,0.1622006425233645,0.9502409462616822
202,00:00:08.383,0.2757861176012461,0.12102073598130841,0.2160119742990654,0.1555198598130841,0.4558265186915888
203,00:00:08.425,0.2293613707165109,0.23273218457943926,0.17099883177570094,0.1417932242990654,0.37529205607476634
204,00:00:08.467,0.4189422702492212,0.521320093457944,0.32962178738317754,0.15449766355140188,0.7727073598130841
205,00:00:08.508,0.251837519470405,0.0930928738317757,0.16778621495327103,0.1458820093457944,0.4418443341121495
206,00:00:08.550,0.28930588006230534,0.13963931074766356,0.23262266355140188,0.14478679906542055,0.49050817757009346
207,00:00:08.592,0.47029546339563866,0.3072064836448598,0.35689252336448596,0.15614047897196262,0.8978533878504673
208,00:00:08.634,0.23498345015576325,0.1861857476635514,0.1544246495327103,0.1495692172897196,0.4009564836448598
209,00:00:08.675,0.23952248831775705,0.10240216121495327,0.1999123831775701,0.15281834112149534,0.3658367406542056
210,00:00:08.717,0.45306415498442365,0.47477365654205606,0.3327978971962617,0.16826080607476634,0.858133761682243
211,00:00:08.759,0.16811477803738317,0.20480432242990654,0.12058265186915888,0.15570239485981308,0.22805928738317757
212,00:00:08.800,0.2500851830218069,0.1861857476635514,0.21539135514018692,0.16764018691588786,0.3672240070093458
213,00:00:08.842,0.5529960085669782,0.3072064836448598,0.5193852219626168,0.17227657710280375,0.967326226635514
214,00:00:08.884,0.2444022585669782,0.07447429906542057,0.18910630841121495,0.17654789719626168,0.36755257009345793
215,00:00:08.926,110.50871300623054,119.21473422897196,117.50905373831776,6.812207943925234,207.2048773364486
216,00:00:08.967,10.285740362149532,56.972838785046726,6.2869085864485985,8.684688960280374,15.885623539719626
217,00:00:09.009,7.513118185358255,47.98006717289719,3.5778329439252334,9.101854556074766,9.859667056074766
218,00:00:09.051,8.105201031931465,35.859375,3.6280300817757007,10.379818925233645,10.307754088785046
219,00:00:09.092,8.063023267133957,26.401139018691588,3.690347546728972,10.765734521028037,9.73298773364486
220,00:00:09.134,8.411068925233645,20.53628796728972,4.433557242990654,11.209915303738319,9.589734228971963
221,00:00:09.176,9.24170073987539,19.484338492990656,5.632556950934579,12.263909170560748,9.828636098130842
222,00:00:09.218,9.454062013239875,21.560309579439252,5.522196261682243,12.865033586448599,9.974956191588785
223,00:00:09.259,9.748673578660435,20.201153621495326,5.733425817757009,13.436879380841122,10.075715537383177
224,00:00:09.301,9.740374318535826,16.961521612149532,5.563522196261682,13.888471086448599,9.769129672897197
225,00:00:09.343,9.48599347741433,16.691552278037385,5.253468165887851,14.05633031542056,9.14818195093458
226,00:00:09.384,9.20795609423676,18.53479117990654,5.010769567757009,14.167165595794392,8.445933119158878
227,00:00:09.426,9.246203271028037,20.042895735981308,4.647999415887851,14.811696845794392,8.27891355140187
228,00:00:09.468,8.712373442367602,14.913478387850468,4.819363317757009,13.438339661214954,7.879417348130841
229,00:00:09.509,8.196651090342678,12.22309433411215,4.494085864485982,12.754672897196262,7.341194509345795
230,00:00:09.551,4.340780763239875,8.46214223130841,3.1869158878504673,4.584696261682243,5.250730140186916
231,00:00:09.593,3.6173578660436134,9.27205023364486,2.733170268691589,3.774642231308411,4.344261098130841
232,00:00:09.635,2.8850272585669785,7.912894275700935,2.1007593457943927,3.0292056074766354,3.5251168224299065
233,00:00:09.676,2.449729848130841,5.259747371495327,1.7720502336448598,2.648583528037383,2.9285557827102804
234,00:00:09.718,1.8423505646417446,4.570860105140187,1.394348714953271,1.9560820677570094,2.1766209112149535
235,00:00:09.760,1.3491895443925233,3.6120035046728973,0.9883542640186916,1.4289208528037383,1.6302935163551402
236,00:00:09.801,66.05222936137072,128.88708382009347,46.41705607476636,72.78358644859813,78.95604556074767
237,00:00:09.843,7.659803348909658,22.882228387850468,4.406834112149533,7.812974591121495,10.759601343457945
238,00:00:09.885,10.216912480529594,27.834769275700936,5.629234813084112,11.598203855140186,13.423298773364486
239,00:00:09.927,12.900798286604362,32.75938230140187,8.10919246495327,14.315384053738319,16.277818341121495
240,00:00:09.968,13.679650992990654,37.66537675233645,8.59002628504673,14.83889456775701,17.610032126168225
241,00:00:10.010,13.886037285825546,33.466888142523366,9.49879526869159,14.701883761682243,17.457432827102803
242,00:00:10.052,14.27205023364486,35.20772488317757,9.875365070093459,15.157272196261681,17.78351343457944
243,00:00:10.093,13.340975467289722,35.524240654205606,9.089113609813085,13.99861273364486,16.935200058411215
244,00:00:10.135,13.054237246884734,31.80052570093458,8.753431658878505,13.529461156542055,16.879818925233646
245,00:00:10.177,12.621519665109034,32.228752920560744,8.123028621495328,13.223021320093459,16.518509053738317
246,00:00:10.219,11.96918808411215,29.603533878504674,7.527234228971962,12.45911214953271,15.921217873831775
247,00:00:10.260,11.332615362149532,29.473203855140188,6.803665303738318,12.348751460280374,14.845429322429906
248,00:00:10.302,11.146015868380061,23.617662091121495,6.422094042056075,12.332907418224298,14.683046144859814
249,00:00:10.344,10.707651869158878,23.3663113317757,5.92439398364486,12.347802278037383,13.850759345794392
250,00:00:10.385,10.361553251557632,21.392742406542055,5.576007593457944,11.919940128504672,13.58871203271028
251,00:00:10.427,10.144190517912772,23.822466413551403,5.413478387850467,11.570239485981308,13.448853679906541
252,00:00:10.469,9.557656736760125,25.51675671728972,4.979264018691588,10.664427570093459,13.029278621495328
253,00:00:10.510,9.228838103582556,25.66570531542056,4.595940420560748,10.398364485981308,12.692209404205608
254,00:00:10.552,10.593555295950155,24.660302278037385,5.581848714953271,11.715427862149532,14.483389310747663
255,00:00:10.594,10.59876362928349,24.71615800233645,5.703928154205608,11.81910776869159,14.27325496495327
256,00:00:10.636,9.86552034657321,21.178628796728972,5.33984375,10.939799941588785,13.316917348130842
257,00:00:10.677,56.08817659657321,99.20907564252336,39.52803738317757,55.48079731308411,73.25569509345794
258,00:00:10.719,5.632569119937695,12.967837324766355,3.7866530373831777,5.608060747663552,7.502993574766355
259,00:00:10.761,6.866627725856698,14.885550525700934,4.50989339953271,6.967070677570093,9.12291910046729
260,00:00:10.802,6.934469918224299,14.727292640186915,4.622992114485982,7.099591121495327,9.08082651869159
261,00:00:10.844,6.321456386292835,15.36032418224299,3.8069509345794392,6.608206775700935,8.54921144859813
262,00:00:10.886,6.378078757788162,13.098167348130842,3.6453344042056073,6.887996495327103,8.600905373831775
263,00:00:10.928,6.77207457165109,12.707177278037383,3.859557535046729,7.4044976635514015,9.05216851635514
264,00:00:10.969,6.834562402647975,15.369633469626168,3.9826591705607477,7.6072210864485985,8.91380695093458
265,00:00:11.011,7.122858255451714,14.578344042056075,4.16154351635514,7.766172605140187,9.440858644859814
266,00:00:11.053,7.087507301401868,16.179541471962615,3.9813449182242993,7.7244085864485985,9.55676839953271
267,00:00:11.094,6.598240362149532,13.926693925233645,3.551839953271028,7.12682535046729,9.11605578271028
268,00:00:11.136,6.191089855919003,12.614084404205608,3.1350029205607477,6.719297605140187,8.718969042056075
269,00:00:11.178,6.091425720404985,11.84141355140187,3.244633469626168,6.592873831775701,8.436769859813085
